Row_ID_O6G3A1_R6|Order_ID|Order_Date|Ship_Date|Ship_Mode|Customer_ID|Customer_Name|Segment|Country|City|State|Region|Product_ID|Category|Sub_Category|Product_Name|Sales|Quantity|Profit|Returns|Payment_Mode|ind1|ind2
4517|US-2019-128678|2019-09-15|2019-09-20|Standard Class|RB-19570|Rob Beeghly|Consumer|United States|Seattle|Washington|West|OFF-PA-10000807|Office Supplies|Paper|"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"|21.399999618530273|5|10.057999610900879|#N/A|Online||
4518|US-2019-128678|2019-09-15|2019-09-20|Standard Class|RB-19570|Rob Beeghly|Consumer|United States|Seattle|Washington|West|OFF-BI-10002103|Office Supplies|Binders|Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl|48.66400146484375|7|15.815799713134766|#N/A|Online||
4519|CA-2019-101385|2019-09-25|2019-10-01|Standard Class|JW-16075|Julia West|Consumer|United States|San Francisco|California|West|OFF-AR-10004441|Office Supplies|Art|BIC Brite Liner Highlighters|16.559999465942383|4|6.9552001953125|#N/A|Cards||
4520|CA-2020-107167|2020-06-10|2020-06-14|Standard Class|ND-18460|Neil Ducich|Corporate|United States|Jacksonville|Florida|South|OFF-ST-10003805|Office Supplies|Storage|24 Capacity Maxi Data Binder Racks, Pearl|1382.52001953125|8|84.22000122070312|#N/A|COD||
4523|CA-2020-105445|2020-02-20|2020-02-25|Second Class|BP-11095|Bart Pistole|Corporate|United States|Louisville|Colorado|West|OFF-FA-10001229|Office Supplies|Fasteners|Staples|92.43199920654297|3|3.0653998851776123|#N/A|Online||
4526|US-2020-105046|2020-07-17|2020-07-23|Standard Class|BE-11335|Bill Eplett|Home Office|United States|Rome|New York|East|TEC-PH-10004536|Technology|Phones|Avaya 5420 Digital phone|296.9800109863281|2|67.49500274658203|1|Cards||
4527|US-2020-105046|2020-07-17|2020-07-23|Standard Class|BE-11335|Bill Eplett|Home Office|United States|Rome|New York|East|OFF-PA-10004353|Office Supplies|Paper|Southworth 25% Cotton Premium Laser Paper and Envelopes|119.9000015258789|5|47.95199966430664|1|Online||
4528|US-2020-105046|2020-07-17|2020-07-23|Standard Class|BE-11335|Bill Eplett|Home Office|United States|Rome|New York|East|FUR-FU-10004848|Furniture|Furnishings|DAX Solid Wood Frames|128.0800018310547|4|14.459600448608398|1|COD||
4529|CA-2020-152856|2020-09-08|2020-09-10|Second Class|RS-19765|Roland Schwarz|Corporate|United States|Marion|Ohio|East|TEC-AC-10004864|Technology|Accessories|Memorex Micro Travel Drive 32 GB|133.83200073242188|4|33.58919906616211|#N/A|Online||
4530|CA-2019-134691|2019-11-14|2019-11-18|Standard Class|KC-16540|Kelly Collister|Consumer|United States|Houston|Texas|Central|OFF-BI-10002393|Office Supplies|Binders|Binder Posts|2.2960000038146973|2|-3.9031999111175537|#N/A|Online||
4531|CA-2019-118759|2019-11-14|2019-11-17|First Class|MB-17305|Maria Bertelson|Consumer|United States|New York City|New York|East|FUR-CH-10002335|Furniture|Chairs|Hon GuestStacker Chair|408.0060119628906|2|72.5344009399414|#N/A|Online||
4532|CA-2019-118759|2019-11-14|2019-11-17|First Class|MB-17305|Maria Bertelson|Consumer|United States|New York City|New York|East|OFF-ST-10001590|Office Supplies|Storage|Tenex Personal Project File with Scoop Front Design, Black|40.439998626708984|3|10.514399528503418|#N/A|COD||
4536|CA-2020-138464|2020-07-08|2020-07-12|Standard Class|VF-21715|Vicky Freymann|Home Office|United States|Seattle|Washington|West|FUR-FU-10003142|Furniture|Furnishings|Master Big Foot Doorstop, Beige|91.83999633789062|3|4.910399913787842|#N/A|COD||
4537|CA-2020-138464|2020-07-08|2020-07-12|Standard Class|VF-21715|Vicky Freymann|Home Office|United States|Seattle|Washington|West|OFF-BI-10001543|Office Supplies|Binders|GBC VeloBinder Manual Binding System|122.3759994506836|3|30.231599807739258|#N/A|COD||
4538|CA-2020-138464|2020-07-08|2020-07-12|Standard Class|VF-21715|Vicky Freymann|Home Office|United States|Seattle|Washington|West|OFF-AR-10003560|Office Supplies|Art|Zebra Zazzle Fluorescent Highlighters|117.23999786376953|3|6.201600074768066|#N/A|Online||
4539|CA-2020-138464|2020-07-08|2020-07-12|Standard Class|VF-21715|Vicky Freymann|Home Office|United States|Seattle|Washington|West|OFF-AR-10004757|Office Supplies|Art|Crayola Colored Pencils|130.1199951171875|4|4.329599857330322|#N/A|COD||
4542|US-2020-132206|2020-06-16|2020-06-21|Standard Class|MK-17905|Michael Kennedy|Corporate|United States|Chicago|Illinois|Central|OFF-BI-10000756|Office Supplies|Binders|Storex DuraTech Recycled Plastic Frosted Binders|107.93599700927734|7|-8.904000282287598|#N/A|COD||
4543|CA-2020-113474|2020-03-30|2020-03-31|First Class|TM-21490|Tony Molinari|Consumer|United States|Oklahoma City|Oklahoma|Central|OFF-EN-10004206|Office Supplies|Envelopes|Multimedia Mailers|370.8599853515625|2|149.89559936523438|#N/A|Online||
4551|US-2020-107636|2020-04-30|2020-05-02|First Class|NM-18520|Neoma Murray|Consumer|United States|Manchester|Connecticut|East|OFF-LA-10003388|Office Supplies|Labels|Avery 5|94.76000213623047|2|2.8224000930786133|#N/A|Online||
4555|CA-2019-101448|2019-02-27|2019-03-01|Second Class|EB-13930|Eric Barreto|Consumer|United States|La Crosse|Wisconsin|Central|OFF-BI-10004738|Office Supplies|Binders|Flexible Leather- Look Classic Collection Ring Binder|56.81999969482422|3|28.40999984741211|#N/A|Online||
4558|US-2020-117331|2020-10-21|2020-10-28|Standard Class|ND-18370|Natalie DeCherney|Consumer|United States|Glendale|Arizona|West|OFF-BI-10003984|Office Supplies|Binders|Lock-Up Easel 'Spel-Binder'|102.55899810791016|1|-6.5619001388549805|#N/A|COD||
4564|CA-2020-129490|2020-09-26|2020-09-30|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Miramar|Florida|South|FUR-CH-10003298|Furniture|Chairs|Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal|446.135986328125|4|-57.63119888305664|#N/A|Online||
4566|US-2020-149510|2020-12-03|2020-12-10|Standard Class|MC-17575|Matt Collins|Consumer|United States|Fayetteville|North Carolina|South|OFF-AP-10002350|Office Supplies|Appliances|Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector|177.21600341796875|3|4.521599769592285|#N/A|Cards||
4567|US-2020-149510|2020-12-03|2020-12-10|Standard Class|MC-17575|Matt Collins|Consumer|United States|Fayetteville|North Carolina|South|OFF-BI-10004233|Office Supplies|Binders|"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""|133.78199768066406|6|-21.106800079345703|#N/A|COD||
4568|US-2020-149510|2020-12-03|2020-12-10|Standard Class|MC-17575|Matt Collins|Consumer|United States|Fayetteville|North Carolina|South|OFF-PA-10001892|Office Supplies|Paper|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"|148.447998046875|4|8.86240005493164|#N/A|COD||
4573|CA-2020-126662|2020-07-17|2020-07-21|Standard Class|AB-10255|Alejandro Ballentine|Home Office|United States|Los Angeles|California|West|TEC-CO-10004202|Technology|Copiers|Brother DCP1000 Digital 3 in 1 Multifunction Machine|525.9840087890625|2|89.99700164794922|#N/A|COD||
4574|CA-2019-139395|2019-12-12|2019-12-18|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Jackson|Michigan|Central|TEC-PH-10002103|Technology|Phones|Jabra SPEAK 410|657.9299926757812|7|184.22039794921875|#N/A|Online||
4575|CA-2019-139395|2019-12-12|2019-12-18|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Jackson|Michigan|Central|FUR-FU-10003724|Furniture|Furnishings|Westinghouse Clip-On Gooseneck Lamps|33.47999954223633|4|8.70479965209961|#N/A|Online||
4576|CA-2019-139395|2019-12-12|2019-12-18|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Jackson|Michigan|Central|OFF-AR-10003732|Office Supplies|Art|Newell 333|13.899999618530273|5|3.614000082015991|#N/A|COD||
4577|CA-2019-139395|2019-12-12|2019-12-18|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Jackson|Michigan|Central|OFF-ST-10000885|Office Supplies|Storage|Fellowes Desktop Hanging File Manager|26.860000610351562|2|6.715000152587891|#N/A|Online||
4582|CA-2019-120250|2019-09-19|2019-09-22|First Class|AP-10720|Anne Pryor|Home Office|United States|Philadelphia|Pennsylvania|East|FUR-FU-10003424|Furniture|Furnishings|Nu-Dell Oak Frame|25.631999969482422|3|3.8447999954223633|#N/A|Cards||
4583|CA-2019-121993|2019-06-10|2019-06-12|First Class|JB-16000|Joy Bell-|Consumer|United States|Philadelphia|Pennsylvania|East|OFF-LA-10003720|Office Supplies|Labels|Avery 487|23.615999221801758|8|7.970399856567383|#N/A|COD||
4584|US-2019-100405|2019-08-26|2019-08-28|Second Class|TS-21430|Tom Stivers|Corporate|United States|Los Angeles|California|West|OFF-AR-10000390|Office Supplies|Art|Newell Chalk Holder|8.260000228881836|2|3.7995998859405518|#N/A|Online||
4585|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|OFF-EN-10001335|Office Supplies|Envelopes|White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes|170.5800018310547|7|38.290000915527344|#N/A|Cards||
4586|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|OFF-AR-10003469|Office Supplies|Art|Nontoxic Chalk|102.80000305175781|5|4.223999977111816|#N/A|Cards||
4587|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|OFF-BI-10003718|Office Supplies|Binders|GBC Therma-A-Bind 250T Electric Binding System|622.3519897460938|6|206.62319946289062|#N/A|COD||
4588|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|OFF-FA-10004838|Office Supplies|Fasteners|Super Bands, 12/Pack|107.58000183105469|3|0.16740000247955322|#N/A|Online||
4589|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|FUR-FU-10002508|Furniture|Furnishings|Document Clip Frames|131.02000427246094|3|10.508399963378906|#N/A|Cards||
4590|US-2020-163790|2020-11-02|2020-11-04|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|West|OFF-ST-10001511|Office Supplies|Storage|Space Solutions Commercial Steel Shelving|466.54998779296875|7|22.627500534057617|#N/A|Cards||
4591|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|OFF-SU-10000952|Office Supplies|Supplies|Fiskars Home & Office Scissors|17.760000228881836|2|4.972799777984619|#N/A|Online||
4592|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|TEC-PH-10002275|Technology|Phones|Mitel 5320 IP Phone VoIP phone|302.3840026855469|2|30.238399505615234|#N/A|Online||
4593|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|FUR-CH-10003535|Furniture|Chairs|Global Armless Task Chair, Royal Blue|146.3520050048828|3|-5.4882001876831055|#N/A|COD||
4594|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|OFF-AP-10004052|Office Supplies|Appliances|Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk|7.900000095367432|2|2.053999900817871|#N/A|Online||
4595|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|FUR-TA-10003473|Furniture|Tables|Bretford Rectangular Conference Table Tops|902.7119750976562|3|33.85169982910156|#N/A|Online||
4596|CA-2019-129868|2019-12-26|2019-12-31|Standard Class|MC-18130|Mike Caudle|Corporate|United States|Los Angeles|California|West|OFF-AR-10001897|Office Supplies|Art|Model L Table or Wall-Mount Pencil Sharpener|53.970001220703125|3|15.111599922180176|#N/A|COD||
4597|CA-2019-140564|2019-12-05|2019-12-10|Second Class|TC-21475|Tony Chapman|Home Office|United States|Washington|District of Columbia|East|OFF-AR-10000034|Office Supplies|Art|BIC Brite Liner Grip Highlighters, Assorted, 5/Pack|33.91999816894531|8|13.228799819946289|#N/A|Online||
4598|US-2020-169502|2020-08-28|2020-09-01|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Milwaukee|Wisconsin|Central|OFF-SU-10004115|Office Supplies|Supplies|Acme Stainless Steel Office Snips|109.80999755859375|3|5.888700008392334|#N/A|Online||
4599|US-2020-169502|2020-08-28|2020-09-01|Standard Class|MG-17650|Matthew Grinstein|Home Office|United States|Milwaukee|Wisconsin|Central|OFF-AP-10001947|Office Supplies|Appliances|Acco 6 Outlet Guardian Premium Plus Surge Suppressor|109.5999984741211|5|26.56399917602539|#N/A|Online||
4611|US-2020-141852|2020-11-09|2020-11-14|Standard Class|JE-15745|Joel Eaton|Consumer|United States|Oceanside|California|West|FUR-FU-10000023|Furniture|Furnishings|Eldon Wave Desk Accessories|156.1199951171875|8|20.732799530029297|#N/A|Cards||
4612|CA-2019-109407|2019-01-24|2019-01-26|Second Class|HG-14965|Henry Goldwyn|Corporate|United States|Gulfport|Mississippi|South|OFF-BI-10000285|Office Supplies|Binders|XtraLife ClearVue Slant-D Ring Binders by Cardinal|31.360000610351562|4|15.680000305175781|#N/A|COD||
4613|US-2019-165953|2019-12-31|2020-01-06|Standard Class|EP-13915|Emily Phan|Consumer|United States|Jacksonville|Florida|South|OFF-AR-10000588|Office Supplies|Art|Newell 345|47.61600112915039|3|3.571199893951416|#N/A|Online||
4614|US-2019-165953|2019-12-31|2020-01-06|Standard Class|EP-13915|Emily Phan|Consumer|United States|Jacksonville|Florida|South|OFF-PA-10002250|Office Supplies|Paper|Things To Do Today Pad|23.479999542236328|5|8.218000411987305|#N/A|Online||
4615|CA-2019-144540|2019-09-05|2019-09-10|Standard Class|GH-14410|Gary Hansen|Home Office|United States|Houston|Texas|Central|OFF-AP-10002457|Office Supplies|Appliances|Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red|62.790000915527344|3|-166.39349365234375|#N/A|Online||
4616|CA-2019-144540|2019-09-05|2019-09-10|Standard Class|GH-14410|Gary Hansen|Home Office|United States|Houston|Texas|Central|OFF-FA-10002763|Office Supplies|Fasteners|Advantus Map Pennant Flags and Round Head Tacks|28.440000534057617|9|4.265999794006348|#N/A|COD||
4620|CA-2020-145219|2020-12-24|2020-12-25|First Class|RM-19675|Robert Marley|Home Office|United States|Los Angeles|California|West|TEC-CO-10001449|Technology|Copiers|Hewlett Packard LaserJet 3310 Copier|536.9520263671875|6|1007.9832153320312|#N/A|Cards||
4621|CA-2020-145219|2020-12-24|2020-12-25|First Class|RM-19675|Robert Marley|Home Office|United States|Los Angeles|California|West|OFF-BI-10001670|Office Supplies|Binders|Vinyl Sectional Post Binders|471.4800109863281|3|33.93000030517578|#N/A|Online||
4623|CA-2020-147228|2020-09-09|2020-09-14|Standard Class|SO-20335|Sean O'Donnell|Consumer|United States|Columbia|Tennessee|South|OFF-SU-10001225|Office Supplies|Supplies|Staple remover|101.83200073242188|3|-1.9872000217437744|#N/A|COD||
4624|CA-2020-147228|2020-09-09|2020-09-14|Standard Class|SO-20335|Sean O'Donnell|Consumer|United States|Columbia|Tennessee|South|OFF-PA-10000357|Office Supplies|Paper|Xerox 1888|213.53599548339844|4|62.13759994506836|#N/A|COD||
4625|CA-2020-147228|2020-09-09|2020-09-14|Standard Class|SO-20335|Sean O'Donnell|Consumer|United States|Columbia|Tennessee|South|OFF-ST-10000046|Office Supplies|Storage|Fellowes Super Stor/Drawer Files|292.4800109863281|2|-3.2309999465942383|#N/A|Online||
4626|CA-2020-147228|2020-09-09|2020-09-14|Standard Class|SO-20335|Sean O'Donnell|Consumer|United States|Columbia|Tennessee|South|FUR-FU-10000023|Furniture|Furnishings|Eldon Wave Desk Accessories|151.13600158691406|3|4.240799903869629|#N/A|COD||
4627|CA-2019-101336|2019-11-13|2019-11-18|Standard Class|CK-12760|Cyma Kinney|Corporate|United States|New York City|New York|East|OFF-ST-10003455|Office Supplies|Storage|Tenex File Box, Personal Filing Tote with Lid, Black|77.55000305175781|5|20.163000106811523|#N/A|Online||
4628|CA-2019-101336|2019-11-13|2019-11-18|Standard Class|CK-12760|Cyma Kinney|Corporate|United States|New York City|New York|East|OFF-ST-10000876|Office Supplies|Storage|Eldon Simplefile Box Office|24.8799991607666|2|6.966400146484375|#N/A|Online||
4629|CA-2019-101336|2019-11-13|2019-11-18|Standard Class|CK-12760|Cyma Kinney|Corporate|United States|New York City|New York|East|OFF-AR-10003582|Office Supplies|Art|Boston Electric Pencil Sharpener, Model 1818, Charcoal Black|140.75|5|39.40999984741211|#N/A|Online||
4630|CA-2019-101336|2019-11-13|2019-11-18|Standard Class|CK-12760|Cyma Kinney|Corporate|United States|New York City|New York|East|OFF-ST-10004258|Office Supplies|Storage|Portable Personal File Box|36.630001068115234|3|9.89009952545166|#N/A|Online||
4632|CA-2020-168396|2020-08-03|2020-08-08|Second Class|BD-11725|Bruce Degenhardt|Consumer|United States|San Francisco|California|West|OFF-LA-10001297|Office Supplies|Labels|Avery 473|147.75|5|24.84000015258789|#N/A|Online||
4633|CA-2020-168396|2020-08-03|2020-08-08|Second Class|BD-11725|Bruce Degenhardt|Consumer|United States|San Francisco|California|West|FUR-FU-10000723|Furniture|Furnishings|Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting|168.9600067138672|3|11.156399726867676|#N/A|COD||
4636|CA-2020-116288|2020-03-12|2020-03-17|Standard Class|BS-11380|Bill Stewart|Corporate|United States|San Francisco|California|West|OFF-ST-10000736|Office Supplies|Storage|Carina Double Wide Media Storage Towers in Natural & Black|273.94000244140625|3|9.717599868774414|#N/A|Online||
4637|CA-2020-168228|2020-04-27|2020-04-29|First Class|AP-10915|Arthur Prichep|Consumer|United States|Los Angeles|California|West|OFF-AR-10003373|Office Supplies|Art|Boston School Pro Electric Pencil Sharpener, 1670|169.9199981689453|4|33.45840072631836|#N/A|Cards||
4638|CA-2020-168228|2020-04-27|2020-04-29|First Class|AP-10915|Arthur Prichep|Consumer|United States|Los Angeles|California|West|OFF-AR-10000390|Office Supplies|Art|Newell Chalk Holder|87.38999938964844|3|5.699399948120117|#N/A|Online||
4639|CA-2020-168228|2020-04-27|2020-04-29|First Class|AP-10915|Arthur Prichep|Consumer|United States|Los Angeles|California|West|OFF-AR-10001725|Office Supplies|Art|Boston Home & Office Model 2000 Electric Pencil Sharpeners|148.3000030517578|2|12.29800033569336|#N/A|COD||
4640|CA-2019-102162|2019-09-11|2019-09-16|Standard Class|JF-15565|Jill Fjeld|Consumer|United States|Newport News|Virginia|South|TEC-CO-10001943|Technology|Copiers|Canon PC-428 Personal Copier|1599.9200439453125|8|751.96240234375|#N/A|COD||
4641|CA-2019-102162|2019-09-11|2019-09-16|Standard Class|JF-15565|Jill Fjeld|Consumer|United States|Newport News|Virginia|South|OFF-EN-10002312|Office Supplies|Envelopes|#10 Self-Seal White Envelopes|11.09000015258789|1|5.434100151062012|#N/A|Online||
4642|CA-2020-130141|2020-10-22|2020-10-24|Second Class|HA-14905|Helen Abelman|Consumer|United States|Fort Collins|Colorado|West|OFF-BI-10000831|Office Supplies|Binders|Storex Flexible Poly Binders with Double Pockets|84.16799926757812|4|-2.53439998626709|#N/A|COD||
4643|CA-2020-130141|2020-10-22|2020-10-24|Second Class|HA-14905|Helen Abelman|Consumer|United States|Fort Collins|Colorado|West|FUR-CH-10000749|Furniture|Chairs|Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms|629.135986328125|4|-28.95680046081543|#N/A|Online||
4646|CA-2019-143910|2019-08-12|2019-08-16|Standard Class|BC-11125|Becky Castell|Home Office|United States|New York City|New York|East|FUR-CH-10000225|Furniture|Chairs|Global Geo Office Task Chair, Gray|145.76400756835938|2|-8.097999572753906|#N/A|Cards||
